Date,ASIANPAINT,AXISBANK,BAJFINANCE,BAJAJFINSV,BHARTIARTL,HCLTECH,HDFC,HDFCBANK,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,WIPRO
3-Jun-20,1716.3,409.6,2413.1,5287.95,551.7,563.2,1836.25,1022.1,2120,356.65,431.35,701.35,196.85,1387.6,961.2,484.8,5623.7,17425.4,94.7,164.45,1542.45,174.85,476.05,98.8,317.2,2045.35,552.9,984,3855.95,211.3
4-Jun-20,1633,394.35,2313.35,5139.75,573.15,578.9,1763.75,1003.25,2120.3,347.85,414.9,707.8,200.1,1333.8,931,478.65,5693.3,17195.55,95.15,169.2,1579.95,174.05,495,98.5,320.15,2093.9,582.45,971.45,3805.95,217.05
5-Jun-20,1638.4,405.45,2392.9,5234.85,584.9,575.9,1766.3,1034.75,2087.2,357.25,422.55,703.75,199.95,1339.6,955.3,484.35,5747.2,17097.8,98,171.5,1580.6,187.8,494.15,110.7,339.35,2048.1,579.95,991.05,3871.3,218.8
8-Jun-20,1634.45,430.5,2507.4,5442.1,584.75,578.25,1761.65,1015.45,2110.8,360.1,451.65,720.55,197.75,1337.7,961.25,471.05,5735.45,16828.2,98.6,172.25,1570.05,186.8,488.95,115.5,333.65,2071.4,590.8,1019.5,3779.75,226.05
9-Jun-20,1641.55,419.9,2443.55,5308.15,567.6,572.95,1771.3,986.95,2106.3,348.75,463.9,717.75,198.6,1303.75,953,478.95,5666.6,16559.15,98.05,170.6,1537.1,184.45,500.55,111.45,332.35,2073.35,585.8,996.5,3794.1,218.3
10-Jun-20,1636.2,427.8,2438.05,5222.5,567.25,578.75,1809.75,991.8,2119.35,353.4,500.7,715.85,199.25,1334.25,946.75,473.55,5663.8,16563.05,98.2,170.1,1572,187.8,499.15,111.5,324.25,2108.3,590.3,977.55,3790.5,216.95
11-Jun-20,1609.55,413.45,2337.15,5155.8,551.6,578.05,1787.1,968.65,2108.05,341.15,523.2,703.6,194.6,1298.65,930.1,474.45,5427.25,16602.45,98.1,170.85,1537.5,177.2,473.6,106.05,313.35,2067.8,571.75,951,3704.45,212.8
12-Jun-20,1637.95,407.9,2448.95,5288.9,559.9,571.7,1792.6,983,2106.2,344.25,528.05,692.1,194,1279.55,925.9,508.7,5554.85,16486.4,96.95,167,1588.8,179.25,479.8,105.25,317.5,2038.7,554.85,977.7,3791.25,208
15-Jun-20,1618.05,389.35,2350.35,5102.35,550.85,578.7,1752.2,950.8,2082.8,330.9,489.65,687.25,187.2,1249.55,899.65,508.35,5476.9,16404.75,93.2,163.35,1615,174.05,485.45,100.45,306.05,2030.05,548.1,947.95,3747.65,213.75
16-Jun-20,1621.05,381.45,2365.75,5127.05,544.8,580.9,1822.8,990.35,2075.85,342.8,480.85,700.95,184.95,1276.85,894.9,506.55,5497.9,16339.55,92.85,162.45,1617.5,172.85,482.8,94.75,308.85,2044.95,533.05,957.8,3782.75,212.45
17-Jun-20,1596.1,389.45,2396.7,5036.9,563.5,575.45,1794.05,980.9,2078.25,342.15,490.85,703.6,181.3,1241,884.55,497.2,5725.4,16201.05,91.5,159.5,1615.4,173,485.85,95.45,308.25,2047.75,535.7,962.85,3807.5,217.85
18-Jun-20,1598.9,405.4,2527.55,5428.5,560.8,579.35,1855.15,1019.75,2065.25,352,498.9,713.85,186.65,1303.35,896.6,506.75,5716.85,16183.75,92.8,165.4,1656.25,179.7,484.15,96.4,318.1,2036.8,536.1,976.3,3844.15,218.2
19-Jun-20,1622.25,417,2697.8,5896.3,571.45,569.9,1839.1,1033.65,2092.25,363.9,484.25,705.65,184.1,1302,897.65,499.9,5899.25,16096.1,92.95,171.35,1759.5,184.45,487.75,102.45,320.7,2047.05,538.65,975.25,3831.85,222.15
22-Jun-20,1653.45,430.05,2841.85,6182.25,580.55,569.55,1818.3,1028.5,2100.65,367.8,489.85,703.65,185.05,1355.85,907.25,498.55,5897.7,16128.35,95.2,178.7,1747.2,187.75,493.1,102.65,325.95,2028.3,548.6,979.55,3825.6,218
23-Jun-20,1683.65,443.45,3027.8,6317.35,578.45,580.95,1838.75,1040.85,2155.8,376.05,520.65,720.45,185.9,1389.6,967.85,516.1,5885.9,16545.15,100.75,187.75,1720.05,192.45,500.4,104.35,331.9,2035.4,558.75,998.45,3941.55,220.65
24-Jun-20,1746.4,424.4,2935.45,6040,557.45,559.35,1797.45,1032.4,2130.6,348.4,481.95,714.2,191.8,1345.5,955.65,515.25,5752.05,16706.95,97,178.75,1727.35,184.6,484.4,104.75,326.05,2042.35,561.4,987.7,3820.85,218.15
25-Jun-20,1688.85,421.4,3004.45,6017.6,559.3,549.8,1780.9,1028.95,2174.05,351.15,475.05,699.6,202.25,1382.45,943.15,507.05,5760.6,16777.9,96.2,179,1717.95,185.25,487.65,103.85,323.1,2010.9,554.35,977.3,3811.35,218.45
26-Jun-20,1687.35,425.05,2904.3,5950.9,560.3,562.75,1769.85,1055.6,2154.45,349,492.35,748.15,195.1,1340.95,962.5,501.65,5755.7,16671.65,97.05,179.1,1742.6,184.6,479.95,101.55,323.9,2115.6,561.05,966.55,3860.55,225.35
29-Jun-20,1691.95,404.75,2857.75,5887.5,567.25,553.8,1742.5,1076.4,2182.55,343.15,480.05,731.45,197.2,1357.95,937,507.5,5681.9,16720.7,94.9,178.25,1723.15,179.3,481.8,99.5,321.25,2101.85,541.6,956.45,3808.4,219.65
30-Jun-20,1687.35,406.5,2828.9,5840.3,559.65,556.3,1754.65,1065.7,2180.75,351.45,474.65,735.9,194.6,1359.8,944.05,510.7,5839.1,17178,95.85,174.9,1703.35,178.4,472.95,98.25,326.65,2082.2,543.45,950.05,3894.75,219.7
1-Jul-20,1688.1,433.25,2954.15,6166.15,559.8,551.5,1835.25,1085.65,2170.7,363.95,492.35,732.5,202.7,1356.4,924.25,499.55,5798.95,16795,93.55,173.3,1737.9,184.8,468.2,100.7,323.85,2092.55,545.95,948.6,3898,218.95
2-Jul-20,1686.7,423.55,2968.75,6189.1,558.5,569.85,1889.3,1089.7,2152.2,362.7,494.65,756.3,206,1351.65,940.65,529.75,5948.45,16782.05,93.35,175,1760.55,185.45,473.15,101.55,334.95,2158.35,560.75,986.35,3915,224.7
3-Jul-20,1696.1,428.5,2931.85,6150.15,581.1,579,1885.85,1074.2,2172.3,361,487.25,762.6,207.35,1353.5,944.5,530.3,5933.15,16690.3,94.35,177.7,1787.5,184.75,476.9,103.45,329.95,2199,567,1003.25,3886.2,224.7
6-Jul-20,1708.35,433.9,3109.05,6283.55,576.5,578.6,1868.85,1102.95,2161.95,361.8,495.95,763.75,199.75,1367.9,951.05,570.5,6125.15,16800.8,95.2,178,1851.4,188.05,480.15,109,338.75,2263.1,581.5,1013.95,3931.6,222.75
7-Jul-20,1745.45,447.3,3352.75,6596.7,567.15,591.9,1886.75,1105,2154.1,375.7,526.2,794.4,194.3,1368.35,943.4,559.9,6225.75,16891.45,92.55,173.4,1823.95,188.55,479.45,109.05,330.15,2269.95,586.6,1016,3860.9,224.75
8-Jul-20,1686.6,444.15,3203.6,6402.45,561.25,574.65,1884.6,1109.35,2185.3,368.9,552.85,774.6,196.25,1352.3,941.05,550.65,6043.5,16798.9,91,169.85,1797.35,191.95,484,105.45,334.2,2217.65,583.85,991.35,3789.5,223
9-Jul-20,1716.8,453.75,3329.6,6571.05,568.85,588.25,1942,1125.7,2175.45,370.55,556.55,781.55,195.45,1368.15,944.75,560.55,6003.75,16758.65,91.2,171.45,1824.6,199.1,482.05,107,344.4,2204.35,576.7,991.6,3842.15,221.6
10-Jul-20,1703.05,439.5,3313.1,6482.35,574.7,582.35,1886.25,1105.35,2223.75,360.35,539.15,781.8,194.3,1349.5,932.2,554.7,5957.95,16837.8,90.4,172.65,1878.5,195.65,493.45,107.55,338.6,2221.65,568.65,961.75,3800.45,222
13-Jul-20,1705.65,440.35,3233.25,6460.5,586.75,602.6,1846.5,1080.4,2264.7,353.55,539.6,796.7,197.45,1335.2,928.6,555.85,5992.65,16967.5,89.85,169.2,1934.3,192.6,499.65,107.95,342,2219.55,600.1,966,3788.1,227.55
14-Jul-20,1688.45,418,3190.35,6239,589.1,590.8,1792.15,1059.2,2234.4,345.6,510.85,783.2,196,1298.35,913,544.9,5771.55,16896.65,87.7,163.35,1916.65,186.1,491.95,105.15,336.8,2171.7,598.25,973.55,3771.2,225.05
15-Jul-20,1671.3,426.8,3147.9,6188.05,564.15,615.2,1790.2,1052.7,2275.65,345.75,503.5,831.45,198.5,1290.25,911.95,549.95,5799.35,16904.95,88,163.5,1845.6,183.85,494.8,103.2,339.15,2233.55,614.9,967.95,3818.35,262.95
16-Jul-20,1692.65,433.95,3204.5,6265.3,562.6,627.65,1788.05,1062.35,2288.55,344.75,518.5,910.9,193.85,1322.1,921.15,570.9,5875.5,17464.2,86.75,162.2,1843.1,186.2,499.25,103,341.75,2233.65,599.3,961.65,3815.45,262
17-Jul-20,1717.95,433.35,3301.8,6360.6,567.35,623.45,1806,1099.15,2333.35,353.85,520.8,904,194,1328.4,925.5,589.1,5918.05,17233.35,88.3,163.25,1911.35,188.3,503.3,106.4,350.9,2201.35,599.95,997.75,3864.35,261.5
20-Jul-20,1751.95,433.8,3441.35,6618.55,575.75,648.45,1804.7,1132.8,2330.35,362.85,528.5,933.55,192.75,1318.6,919.35,593.55,5867.3,17242.2,87.15,163.55,1919.3,190.65,483.85,105,352.4,2209.75,623.4,1001.65,3865.75,270.85
21-Jul-20,1723.6,446.2,3292.9,6381.4,567.75,651.95,1883.4,1139.6,2319.1,378.85,523.4,936.7,192.25,1358.75,937.8,588.45,6132.9,17284.05,88.4,173.6,1971.85,194.35,477.25,108.5,359.1,2225.6,620.8,1014.95,3862.35,271.05
22-Jul-20,1697.45,479.05,3252.55,6349.65,569.5,650.6,1882.6,1126.4,2248.2,381.1,513.45,919.4,196.55,1341.8,920.95,591.8,6006.4,17146.45,90.4,179.55,2004.1,192,474.25,105.15,350.1,2189.95,618.1,1057.8,3863.35,265.9
23-Jul-20,1727.4,460.85,3298.25,6379.2,567.1,652.65,1874.6,1130.7,2212.95,392.3,513.95,908.85,200.65,1374.2,916.35,603.45,6063.75,17260.1,90.65,181.85,2060.65,198.3,476.1,106.05,352,2170.75,632.2,1070.1,3837.6,266.6
24-Jul-20,1710.95,445.55,3251.35,6269.65,559.8,680.65,1840.95,1118.8,2209.75,381.85,522.2,922.6,199.7,1349.9,904.55,598.7,6000.6,17231.4,89.35,181.95,2146.2,191.9,485.4,103.75,346.05,2157.05,652.75,1057.6,3783.85,270.45
27-Jul-20,1777.75,431.65,3170.55,6171.5,559.3,701.2,1852.3,1079.05,2221.25,358.5,506.4,947.95,196.25,1322.45,903.55,594.05,6041.8,17343.9,87.65,181,2155.85,187.15,475.4,101.7,352.85,2205.8,664.05,1041.4,3859.05,268.55
28-Jul-20,1759.6,437,3239.05,6337.2,564.65,712.9,1897.35,1086.25,2242.45,351.9,526.9,962.75,195.45,1382.75,913,620.45,6287.3,17098.95,88.55,181.8,2177.45,189.45,482.5,106.5,358.35,2309.2,683.5,1052.05,4135.7,275.45
29-Jul-20,1737.45,440.85,3283.05,6328.2,566.35,693.95,1879.5,1065.2,2233.15,350.95,550.8,953.85,196.8,1389.7,922.35,604.6,6185.6,16581.9,88.1,181.8,2095.85,191.2,493,105.8,373.9,2275.05,675.9,1039.45,4184.45,277
30-Jul-20,1743.1,425.8,3218.4,6175.35,552.85,695.1,1811,1050.45,2195.7,345.05,519.85,961.85,193.35,1388.05,908.7,597.85,6265.65,16531.6,86.6,177,2108.65,186.55,509.95,103.7,366.7,2277.95,674.9,1041.6,4154.9,284.05
31-Jul-20,1716.65,431.6,3251.6,6203.5,554.85,705.45,1782.85,1032.65,2212.9,346.9,523.6,966.25,194.1,1367.45,913.35,606.5,6260.45,16526.45,87,178.6,2066.95,191.45,531.75,104.7,366.4,2282.45,682,1043.25,4124.55,280.6
3-Aug-20,1704.95,417.35,3173.35,6072.6,547.25,706.05,1740.1,1001.95,2204.55,343.4,503.2,957.35,192.7,1307.2,915.8,597.4,6165.7,16517.5,85.55,178.6,2008.45,192.1,519.8,113.05,373.25,2251.3,673.55,1076.15,4043.9,281.3
4-Aug-20,1714.3,428.9,3235.95,6163.95,548.8,692.2,1779.3,1041.4,2197.85,351.05,492.6,950.1,193.6,1323.95,923.8,602.55,6360.7,16582.65,85.7,178.35,2151.15,191.65,528.5,111.4,372.25,2249.15,652.9,1074.9,4003.35,281.1
5-Aug-20,1717.15,434.85,3262.55,6241.85,558.85,688.1,1776.9,1027.85,2194.45,352.2,492.85,944.6,192.75,1333.85,926,614.15,6526.85,16496.1,85.9,175.95,2126.65,191.5,529,115.5,395.8,2258.8,648.85,1105.5,4042.25,278.15
6-Aug-20,1728.25,433,3345.3,6293,555.5,705.2,1785.65,1040.55,2219.25,359.15,494.75,969.2,195.35,1339.7,921.95,609.55,6558.8,16671.25,86.1,175.85,2134.55,190.95,532.2,116.8,400.55,2307.7,659.95,1120.35,4030.1,279.45
7-Aug-20,1805.05,433.2,3466,6469.2,560.6,689.55,1777.95,1044,2210.75,357.85,509.1,950.75,196.05,1342.1,915.7,600.6,6679.55,16761.45,85.75,175.9,2146.7,190.65,525.8,119.1,404,2294.95,662.35,1090.7,4005.15,277.25
10-Aug-20,1782.45,430.95,3441.75,6402.6,558.35,692.3,1798.7,1051,2207.05,363.6,509.35,951.1,198.9,1360.35,959.7,629.15,6607.05,16667.05,88.15,177.3,2119.6,193.8,543.75,123.8,410.15,2281.6,681.35,1107.8,3970,277.15
11-Aug-20,1789.55,448,3456.65,6441.05,551.25,683.55,1825.35,1067.6,2210.5,367.4,521.85,948.2,203.65,1364.6,961.65,629.25,6647.9,16620.65,88.15,176.8,2134.05,195.1,541.05,122.3,416.45,2279.25,674.85,1066.5,3969.6,279.5
12-Aug-20,1796.75,450.95,3418.6,6359.3,548.55,716.8,1814.95,1063.75,2195.15,366.8,520.5,955.35,204.15,1335.4,949.65,634.65,6731,16538.7,88.85,177.9,2127.6,203.35,532,125.3,414.75,2256.7,692.2,1058.15,3999.6,276.2
13-Aug-20,1802.15,448.05,3418.85,6348.95,535.65,725.45,1805.05,1058.95,2198.7,367.9,518.65,951.25,201.5,1336.3,990.55,631.3,6730.35,16478.1,87.2,178.75,2122.3,201.85,520.8,131.1,413.25,2255.5,697.25,1097.6,4047.45,277
14-Aug-20,1801.6,435.45,3330.9,6247.6,528.9,709.05,1791.95,1034.45,2174,361.45,507.35,953.5,196.5,1308.1,982.15,614.9,6587.4,16355.85,88.4,175.4,2114.1,196.45,531.45,124.55,418.45,2242.45,695.9,1102.3,4010.05,276.5
17-Aug-20,1835.85,437.75,3384.35,6269.05,521.4,719,1800.15,1033.55,2196.7,360.25,513,957.5,198.65,1328.75,1000.7,623.45,6770.2,16427.35,95.4,178.65,2091.45,193.05,528.35,123.5,424.95,2252.05,721.1,1124.15,4036.05,282.35
18-Aug-20,1873.6,445.7,3419.45,6340,526.8,714.45,1820.15,1056.45,2213.8,369.4,521.3,967.15,198.6,1368.8,1004.1,622,6892.5,16549.45,95.1,177.85,2118.75,195.1,526.15,125.6,434.75,2269.4,713.15,1145.8,4170.05,282.55
19-Aug-20,1885.7,444.1,3408.75,6298.5,536.1,710,1828.2,1067.4,2193.85,374.35,522.15,959.3,198.45,1356.55,1009,623.8,6993.45,16348.5,94.65,177.35,2133.2,197.1,525.45,125.15,431.8,2256.25,726.8,1148.1,4195.6,279.6
20-Aug-20,1875.25,434.95,3393.95,6291.85,525.5,710,1785.15,1058.6,2186.95,367.9,513.65,955.05,195.85,1338.35,995.85,611.95,6980.9,16217.85,101.15,181.1,2096.35,194.7,522.25,121.7,432.4,2252,726,1126.45,4148,274.25
21-Aug-20,1958.35,440.4,3390.1,6282.15,520,706.35,1802,1085.7,2203.15,371.15,513.55,948.85,196.9,1339.55,994.05,610.05,6975.4,16556.65,105.95,189.05,2081.75,198.35,532.7,120.95,428.9,2248.2,732.45,1137.6,4190.75,273.35
24-Aug-20,1963.25,445.7,3490.65,6399.2,527.2,705.85,1828.85,1116.8,2194.4,380.2,529.1,947.2,196.65,1386.9,991.85,601.85,7081.75,16535.5,105.45,185.15,2096.05,201.4,533.35,121.2,429.45,2247.95,722.7,1127.15,4186.45,272.7
25-Aug-20,2001,451.75,3643.9,6502.75,528.6,702.8,1830.1,1119.85,2180.15,386.2,536.3,938.35,195.55,1400.95,980.6,609.4,7110.95,16290.5,103.75,184.75,2082,208,525.1,127.05,424.05,2242.25,738.7,1136.15,4174.65,269.9
26-Aug-20,1971.05,463.4,3644.4,6559.2,514.55,712.65,1815.15,1117.7,2183,389.35,568.1,950.8,194.95,1435.8,968.95,613.2,7007.05,16189.05,102.75,185.4,2136.85,209.85,524.95,137.85,424.95,2254.65,732.7,1133.35,4079.15,272
27-Aug-20,1982,473.05,3631.75,6530.15,511,710.05,1862.75,1111.95,2173.4,392.45,605.55,946.4,194.2,1419.9,975.45,636.5,7104.35,16111.35,102.55,185.2,2111.7,215.75,532.9,144.35,426.85,2247.9,735.25,1136.65,4049.6,271.9
28-Aug-20,1957.7,509.6,3672.25,6544.2,523.55,705.8,1882.4,1115,2152.15,409.75,656.6,934.85,195.55,1467.7,981.8,631.2,7098.9,16104.45,101.5,182.3,2115.6,224.85,555.8,142.7,424.1,2237.1,752.25,1134.1,4062.45,271.95
31-Aug-20,1903.4,496.95,3489.45,6187.25,513.95,693.3,1832.65,1115.2,2116.55,395,630.05,928.5,191.25,1402.15,945.3,606.5,6837.9,15946.1,96.5,178.9,2078.55,212.15,518.5,143.2,413.2,2256.35,741.2,1099.2,3906.1,271.4
1-Sep-20,1978.2,485.85,3643.75,6359.1,546.75,690.45,1850.55,1127.35,2163.25,391.1,627.7,914.3,190.3,1430.5,955.3,607.9,6909.15,16191.1,99.9,180.25,2087.55,218.1,522.3,143.8,429,2245.3,728.2,1121.1,3911.5,271.75
2-Sep-20,1946,484.35,3670.3,6366.65,550.45,702,1827.5,1134.2,2141.6,392.25,640.75,924.05,191.45,1422.3,955.75,643,6921.35,15994.25,98.95,181.3,2128.6,216.2,514.55,150.4,438.85,2264.8,735,1121.7,3944.2,273.8
3-Sep-20,1978.45,474.55,3617.4,6354.7,538.15,708.85,1809.55,1130.7,2138.95,382.75,631.1,935.4,191.65,1396.6,961.05,644.3,7071.6,16387.8,97.75,178.45,2112.15,213.15,523.25,151.75,437.85,2299.55,759.6,1185.75,3949.65,282.65
4-Sep-20,1956,455.25,3595.95,6276.75,523.1,701,1770,1119.8,2124.6,372.8,615.7,919.25,186.65,1378.55,942.9,632.4,7191.5,16231.45,94.8,175.05,2077.4,206.65,512.3,147.75,421.3,2289.75,748.55,1158.9,3926.05,276
7-Sep-20,1981.95,458.6,3504.45,6262.8,515.2,709.05,1790.65,1109.3,2162.1,373.25,608.75,924.65,189.3,1370.1,932.2,610.55,7210.1,16402.5,92.5,176.3,2082.4,207.9,513.2,149.35,422.4,2327.4,746.95,1167.05,3848.75,278.65
8-Sep-20,1958.15,444.25,3500.75,6231.15,497.9,725.05,1777.55,1112.05,2139.85,375.9,600.3,940.05,188.15,1351.15,916.25,608.85,7225.65,16135.45,90.6,174.9,2107.05,204,502.05,142.25,404.95,2348.95,752.15,1162.15,3823.15,282.25
9-Sep-20,1978.8,431.2,3423.8,6026.05,504.5,722.5,1760.95,1095.7,2131.9,367.75,605.45,928.3,183.95,1326.35,909.55,614.25,7214.2,16313.2,90.3,175.25,2161.25,194.9,509.1,140.25,417.25,2323.75,753.35,1160.8,3831.45,282.75
10-Sep-20,2062.9,447.15,3499,6132.2,497.55,721.7,1777.15,1090.65,2134.55,370.45,620.65,939.95,184.95,1319.2,920.65,615.45,7230.85,16412.8,90.55,177.7,2314.65,198.15,507.5,143.25,407.9,2331.6,750.1,1155.35,3917.3,284.95
11-Sep-20,2035.2,447.05,3543.35,6129.35,491.65,721.05,1768.2,1078.5,2159.25,370.15,610.05,945.4,183.9,1330,917.65,613.75,7190.15,16324,90.15,175,2318.85,202.7,505.4,144.3,407.4,2373.7,764.95,1167.65,3896.9,293.05
